loan_id,reporting_month,servicer_name,dq_score,dq_band,dq_violation_count
LN100572,2023-09,Pioneer Mortgage Ops,87.0,watch,1
LN100572,2023-10,Pioneer Mortgage Ops,100.0,clean,0
LN100572,2023-11,Pioneer Mortgage Ops,97.0,clean,1
LN100572,2023-12,Pioneer Mortgage Ops,97.0,clean,1
LN100572,2024-01,Pioneer Mortgage Ops,100.0,clean,0
LN100572,2024-02,Pioneer Mortgage Ops,91.0,clean,2
LN100572,2024-03,Pioneer Mortgage Ops,100.0,clean,0
LN100572,2024-04,Pioneer Mortgage Ops,100.0,clean,0
LN100572,2024-05,Pioneer Mortgage Ops,100.0,clean,0
LN100572,2024-06,Pioneer Mortgage Ops,100.0,clean,0
LN100572,2024-07,Pioneer Mortgage Ops,90.0,watch,2
LN100572,2024-08,Pioneer Mortgage Ops,97.0,clean,1
LN100572,2024-09,Pioneer Mortgage Ops,89.0,watch,2
LN100572,2024-10,Pioneer Mortgage Ops,100.0,clean,0
LN100572,2024-11,Pioneer Mortgage Ops,97.0,clean,1
LN100572,2024-12,Pioneer Mortgage Ops,100.0,clean,0
LN100572,2025-01,Pioneer Mortgage Ops,97.0,clean,1
LN100572,2025-02,Pioneer Mortgage Ops,97.0,clean,1
LN100572,2025-03,Pioneer Mortgage Ops,93.0,clean,1
LN100572,2025-04,Pioneer Mortgage Ops,100.0,clean,0
LN100572,2025-05,Pioneer Mortgage Ops,97.0,clean,1
LN100572,2025-06,Pioneer Mortgage Ops,97.0,clean,1
LN100572,2025-07,Pioneer Mortgage Ops,91.0,clean,1
LN100572,2025-08,Pioneer Mortgage Ops,97.0,clean,1
LN100572,2025-09,Pioneer Mortgage Ops,97.0,clean,1
LN100572,2025-10,Pioneer Mortgage Ops,97.0,clean,1
LN100572,2025-11,Pioneer Mortgage Ops,93.0,clean,1
LN100572,2025-12,Pioneer Mortgage Ops,84.0,watch,3
LN100572,2026-01,Pioneer Mortgage Ops,97.0,clean,1
LN100572,2026-02,Pioneer Mortgage Ops,100.0,clean,0
LN100572,2026-03,Pioneer Mortgage Ops,100.0,clean,0
LN100572,2026-04,Pioneer Mortgage Ops,97.0,clean,1
LN100572,2026-05,Pioneer Mortgage Ops,91.0,clean,1
LN100572,2026-06,Pioneer Mortgage Ops,97.0,clean,1
LN100573,2019-01,Belmont Loan Services,97.0,clean,1
LN100573,2019-02,Belmont Loan Services,88.0,watch,2
LN100573,2019-03,Belmont Loan Services,94.0,clean,1
LN100573,2019-04,Belmont Loan Services,97.0,clean,1
LN100573,2019-05,Belmont Loan Services,97.0,clean,1
LN100573,2019-06,Belmont Loan Services,100.0,clean,0
LN100573,2019-07,Belmont Loan Services,97.0,clean,1
LN100573,2019-08,Belmont Loan Services,97.0,clean,1
LN100573,2019-09,Belmont Loan Services,97.0,clean,1
LN100573,2019-10,Belmont Loan Services,97.0,clean,1
LN100573,2019-11,Belmont Loan Services,97.0,clean,1
LN100573,2019-12,Belmont Loan Services,97.0,clean,1
LN100573,2020-01,Belmont Loan Services,97.0,clean,1
LN100573,2020-02,Belmont Loan Services,97.0,clean,1
LN100573,2020-03,Belmont Loan Services,97.0,clean,1
LN100573,2020-04,Belmont Loan Services,97.0,clean,1
LN100573,2020-05,Belmont Loan Services,100.0,clean,0
LN100573,2020-06,Belmont Loan Services,97.0,clean,1
LN100573,2020-07,Belmont Loan Services,100.0,clean,0
LN100574,2019-01,Northgate Servicing,97.0,clean,1
LN100575,2022-02,Belmont Loan Services,88.0,watch,2
LN100575,2022-03,Belmont Loan Services,97.0,clean,1
LN100575,2022-04,Belmont Loan Services,97.0,clean,1
LN100575,2022-05,Belmont Loan Services,100.0,clean,0
LN100575,2022-06,Belmont Loan Services,97.0,clean,1
LN100575,2022-07,Belmont Loan Services,97.0,clean,1
LN100575,2022-08,Belmont Loan Services,97.0,clean,1
LN100575,2022-09,Belmont Loan Services,94.0,clean,1
LN100575,2022-10,Belmont Loan Services,90.0,watch,2
LN100575,2022-11,Belmont Loan Services,100.0,clean,0
LN100575,2022-12,Belmont Loan Services,97.0,clean,1
LN100575,2023-01,Belmont Loan Services,97.0,clean,1
LN100575,2023-02,Belmont Loan Services,97.0,clean,1
LN100575,2023-03,Belmont Loan Services,97.0,clean,1
LN100575,2023-04,Belmont Loan Services,97.0,clean,1
LN100575,2023-05,Belmont Loan Services,97.0,clean,1
LN100575,2023-06,Belmont Loan Services,100.0,clean,0
LN100575,2023-07,Belmont Loan Services,100.0,clean,0
LN100575,2023-08,Belmont Loan Services,89.0,watch,2
LN100575,2023-09,Belmont Loan Services,97.0,clean,1
LN100575,2023-10,Belmont Loan Services,100.0,clean,0
LN100575,2023-11,Belmont Loan Services,90.0,watch,2
LN100575,2023-12,Belmont Loan Services,97.0,clean,1
LN100575,2024-01,Belmont Loan Services,97.0,clean,1
LN100575,2024-02,Belmont Loan Services,97.0,clean,1
LN100575,2024-03,Belmont Loan Services,100.0,clean,0
LN100575,2024-04,Belmont Loan Services,100.0,clean,0
LN100575,2024-05,Belmont Loan Services,85.0,watch,2
LN100575,2024-06,Belmont Loan Services,97.0,clean,1
LN100575,2024-07,Belmont Loan Services,97.0,clean,1
LN100575,2024-08,Belmont Loan Services,97.0,clean,1
LN100575,2024-09,Belmont Loan Services,97.0,clean,1
LN100575,2024-10,Belmont Loan Services,90.0,watch,2
LN100576,2022-01,Northgate Servicing,100.0,clean,0
LN100576,2022-02,Northgate Servicing,97.0,clean,1
LN100576,2022-03,Northgate Servicing,97.0,clean,1
LN100576,2022-04,Northgate Servicing,88.0,watch,2
LN100576,2022-05,Northgate Servicing,87.0,watch,1
LN100576,2022-06,Northgate Servicing,97.0,clean,1
LN100576,2022-07,Northgate Servicing,97.0,clean,1
LN100576,2022-08,Northgate Servicing,100.0,clean,0
LN100576,2022-09,Northgate Servicing,100.0,clean,0
LN100576,2022-10,Northgate Servicing,97.0,clean,1
LN100576,2022-11,Northgate Servicing,97.0,clean,1
LN100576,2022-12,Northgate Servicing,97.0,clean,1
LN100576,2023-01,Northgate Servicing,97.0,clean,1
LN100576,2023-02,Northgate Servicing,90.0,watch,2
LN100576,2023-03,Northgate Servicing,97.0,clean,1
LN100576,2023-04,Northgate Servicing,97.0,clean,1
LN100576,2023-05,Northgate Servicing,97.0,clean,1
LN100576,2023-06,Northgate Servicing,100.0,clean,0
LN100576,2023-07,Northgate Servicing,87.0,watch,1
LN100576,2023-08,Northgate Servicing,97.0,clean,1
LN100576,2023-09,Northgate Servicing,97.0,clean,1
LN100576,2023-10,Northgate Servicing,97.0,clean,1
LN100576,2023-11,Northgate Servicing,97.0,clean,1
LN100576,2023-12,Northgate Servicing,97.0,clean,1
LN100576,2024-01,Northgate Servicing,100.0,clean,0
LN100576,2024-02,Northgate Servicing,100.0,clean,0
LN100576,2024-03,Northgate Servicing,100.0,clean,0
LN100576,2024-04,Northgate Servicing,100.0,clean,0
LN100576,2024-05,Northgate Servicing,100.0,clean,0
LN100576,2024-06,Northgate Servicing,97.0,clean,1
LN100576,2024-07,Northgate Servicing,97.0,clean,1
LN100576,2024-08,Northgate Servicing,97.0,clean,1
LN100576,2024-09,Northgate Servicing,97.0,clean,1
LN100576,2024-10,Northgate Servicing,97.0,clean,1
LN100576,2024-11,Northgate Servicing,97.0,clean,1
LN100576,2024-12,Northgate Servicing,97.0,clean,1
LN100576,2025-01,Northgate Servicing,100.0,clean,0
LN100576,2025-02,Northgate Servicing,97.0,clean,1
LN100576,2025-03,Northgate Servicing,88.0,watch,2
LN100576,2025-04,Northgate Servicing,97.0,clean,1
LN100576,2025-05,Northgate Servicing,87.0,watch,1
LN100576,2025-06,Northgate Servicing,90.0,watch,2
LN100576,2025-07,Northgate Servicing,97.0,clean,1
LN100576,2025-08,Northgate Servicing,76.0,watch,2
LN100576,2025-09,Northgate Servicing,87.0,watch,1
LN100576,2025-10,Northgate Servicing,97.0,clean,1
LN100576,2025-11,Northgate Servicing,100.0,clean,0
LN100576,2025-12,Northgate Servicing,94.0,clean,1
LN100576,2026-01,Northgate Servicing,93.0,clean,1
LN100576,2026-02,Northgate Servicing,100.0,clean,0
LN100576,2026-03,Northgate Servicing,97.0,clean,1
LN100576,2026-04,Northgate Servicing,97.0,clean,1
LN100576,2026-05,Northgate Servicing,100.0,clean,0
LN100576,2026-06,Northgate Servicing,100.0,clean,0
LN100577,2019-01,Kestrel Financial,97.0,clean,1
LN100577,2019-02,Kestrel Financial,100.0,clean,0
LN100577,2019-03,Kestrel Financial,100.0,clean,0
LN100577,2019-04,Kestrel Financial,84.0,watch,3
LN100577,2019-05,Kestrel Financial,97.0,clean,1
LN100577,2019-06,Kestrel Financial,88.0,watch,2
LN100577,2019-07,Kestrel Financial,93.0,clean,1
LN100577,2019-08,Kestrel Financial,91.0,clean,2
LN100577,2019-09,Kestrel Financial,97.0,clean,1
LN100577,2019-10,Kestrel Financial,91.0,clean,1
LN100577,2019-11,Kestrel Financial,88.0,watch,2
LN100577,2019-12,Kestrel Financial,100.0,clean,0
LN100577,2020-01,Kestrel Financial,97.0,clean,1
LN100577,2020-02,Kestrel Financial,88.0,watch,2
LN100577,2020-03,Kestrel Financial,84.0,watch,2
LN100577,2020-04,Kestrel Financial,97.0,clean,1
LN100577,2020-05,Kestrel Financial,97.0,clean,1
LN100577,2020-06,Kestrel Financial,97.0,clean,1
LN100577,2020-07,Kestrel Financial,97.0,clean,1
LN100577,2020-08,Kestrel Financial,89.0,watch,1
LN100577,2020-09,Kestrel Financial,91.0,clean,1
LN100577,2020-10,Kestrel Financial,97.0,clean,1
LN100577,2020-11,Kestrel Financial,97.0,clean,1
LN100577,2020-12,Kestrel Financial,78.0,watch,2
LN100577,2021-01,Kestrel Financial,100.0,clean,0
LN100577,2021-02,Kestrel Financial,97.0,clean,1
LN100577,2021-03,Kestrel Financial,97.0,clean,1
LN100577,2021-04,Kestrel Financial,88.0,watch,2
LN100577,2021-05,Kestrel Financial,88.0,watch,2
LN100577,2021-06,Kestrel Financial,88.0,watch,2
LN100577,2021-07,Kestrel Financial,97.0,clean,1
LN100577,2021-08,Kestrel Financial,91.0,clean,2
LN100577,2021-09,Kestrel Financial,97.0,clean,1
LN100577,2021-10,Kestrel Financial,87.0,watch,2
LN100577,2021-11,Kestrel Financial,100.0,clean,0
LN100577,2021-12,Kestrel Financial,97.0,clean,1
LN100577,2022-01,Kestrel Financial,97.0,clean,1
LN100577,2022-02,Kestrel Financial,97.0,clean,1
LN100577,2022-03,Kestrel Financial,97.0,clean,1
LN100577,2022-04,Kestrel Financial,97.0,clean,1
LN100577,2022-05,Kestrel Financial,78.0,watch,2
LN100577,2022-06,Kestrel Financial,97.0,clean,1
LN100577,2022-07,Kestrel Financial,97.0,clean,1
LN100577,2022-08,Kestrel Financial,97.0,clean,1
LN100577,2022-09,Kestrel Financial,90.0,watch,2
LN100577,2022-10,Kestrel Financial,100.0,clean,0
LN100577,2022-11,Kestrel Financial,97.0,clean,1
LN100577,2022-12,Kestrel Financial,97.0,clean,1
LN100577,2023-01,Kestrel Financial,100.0,clean,0
LN100577,2023-02,Kestrel Financial,97.0,clean,1
LN100577,2023-03,Kestrel Financial,89.0,watch,2
LN100577,2023-04,Kestrel Financial,88.0,watch,2
LN100577,2023-05,Kestrel Financial,97.0,clean,1
LN100577,2023-06,Kestrel Financial,84.0,watch,2
LN100577,2023-07,Kestrel Financial,88.0,watch,2
LN100577,2023-08,Kestrel Financial,80.0,watch,3
LN100577,2023-09,Kestrel Financial,94.0,clean,1
LN100577,2023-10,Kestrel Financial,100.0,clean,0
LN100577,2023-11,Kestrel Financial,97.0,clean,1
LN100577,2023-12,Kestrel Financial,100.0,clean,0
LN100577,2024-01,Kestrel Financial,97.0,clean,1
LN100577,2024-02,Kestrel Financial,97.0,clean,1
LN100577,2024-03,Kestrel Financial,100.0,clean,0
LN100577,2024-04,Kestrel Financial,97.0,clean,1
LN100577,2024-05,Kestrel Financial,100.0,clean,0
LN100577,2024-06,Kestrel Financial,88.0,watch,2
LN100577,2024-07,Kestrel Financial,87.0,watch,1
LN100577,2024-08,Kestrel Financial,91.0,clean,1
LN100577,2024-09,Kestrel Financial,88.0,watch,2
LN100577,2024-10,Kestrel Financial,97.0,clean,1
LN100577,2024-11,Kestrel Financial,100.0,clean,0
LN100577,2024-12,Kestrel Financial,91.0,clean,2
LN100577,2025-01,Kestrel Financial,97.0,clean,1
LN100577,2025-02,Kestrel Financial,97.0,clean,1
LN100577,2025-03,Kestrel Financial,97.0,clean,1
LN100577,2025-04,Kestrel Financial,97.0,clean,1
LN100577,2025-05,Kestrel Financial,100.0,clean,0
LN100577,2025-06,Kestrel Financial,88.0,watch,2
LN100577,2025-07,Kestrel Financial,97.0,clean,1
LN100577,2025-08,Kestrel Financial,97.0,clean,1
LN100577,2025-09,Kestrel Financial,97.0,clean,1
LN100577,2025-10,Kestrel Financial,97.0,clean,1
LN100577,2025-11,Kestrel Financial,91.0,clean,2
LN100577,2025-12,Kestrel Financial,97.0,clean,1
LN100577,2026-01,Kestrel Financial,100.0,clean,0
LN100577,2026-02,Kestrel Financial,97.0,clean,1
LN100577,2026-03,Kestrel Financial,97.0,clean,1
LN100577,2026-04,Kestrel Financial,100.0,clean,0
LN100577,2026-05,Kestrel Financial,97.0,clean,1
LN100577,2026-06,Kestrel Financial,97.0,clean,1
LN100578,2022-06,Belmont Loan Services,100.0,clean,0
LN100578,2022-07,Belmont Loan Services,90.0,watch,2
LN100578,2022-08,Belmont Loan Services,81.0,watch,3
LN100578,2022-09,Belmont Loan Services,97.0,clean,1
LN100578,2022-10,Belmont Loan Services,97.0,clean,1
LN100578,2022-11,Belmont Loan Services,88.0,watch,2
LN100578,2022-12,Belmont Loan Services,94.0,clean,1
LN100578,2023-01,Belmont Loan Services,97.0,clean,1
LN100578,2023-02,Belmont Loan Services,97.0,clean,1
LN100578,2023-03,Belmont Loan Services,97.0,clean,1
LN100578,2023-04,Belmont Loan Services,97.0,clean,1
LN100578,2023-05,Belmont Loan Services,84.0,watch,2
LN100578,2023-06,Belmont Loan Services,97.0,clean,1
LN100578,2023-07,Belmont Loan Services,97.0,clean,1
LN100578,2023-08,Belmont Loan Services,100.0,clean,0
LN100578,2023-09,Belmont Loan Services,100.0,clean,0
LN100578,2023-10,Belmont Loan Services,97.0,clean,1
LN100578,2023-11,Belmont Loan Services,97.0,clean,1
LN100578,2023-12,Belmont Loan Services,88.0,watch,2
LN100578,2024-01,Belmont Loan Services,100.0,clean,0
LN100578,2024-02,Belmont Loan Services,76.0,watch,2
LN100578,2024-03,Belmont Loan Services,100.0,clean,0
LN100578,2024-04,Belmont Loan Services,97.0,clean,1
LN100578,2024-05,Belmont Loan Services,90.0,watch,2
LN100578,2024-06,Belmont Loan Services,100.0,clean,0
LN100578,2024-07,Belmont Loan Services,97.0,clean,1
LN100578,2024-08,Belmont Loan Services,97.0,clean,1
LN100578,2024-09,Belmont Loan Services,97.0,clean,1
LN100578,2024-10,Belmont Loan Services,97.0,clean,1
LN100578,2024-11,Belmont Loan Services,97.0,clean,1
LN100578,2024-12,Belmont Loan Services,100.0,clean,0
LN100578,2025-01,Belmont Loan Services,91.0,clean,1
LN100578,2025-02,Belmont Loan Services,97.0,clean,1
LN100578,2025-03,Belmont Loan Services,97.0,clean,1
LN100578,2025-04,Belmont Loan Services,97.0,clean,1
LN100578,2025-05,Belmont Loan Services,97.0,clean,1
LN100578,2025-06,Belmont Loan Services,88.0,watch,2
LN100578,2025-07,Belmont Loan Services,97.0,clean,1
LN100578,2025-08,Belmont Loan Services,97.0,clean,1
LN100578,2025-09,Belmont Loan Services,97.0,clean,1
LN100578,2025-10,Belmont Loan Services,100.0,clean,0
LN100578,2025-11,Belmont Loan Services,97.0,clean,1
LN100578,2025-12,Belmont Loan Services,97.0,clean,1
LN100578,2026-01,Belmont Loan Services,87.0,watch,1
LN100578,2026-02,Belmont Loan Services,97.0,clean,1
LN100578,2026-03,Belmont Loan Services,97.0,clean,1
LN100578,2026-04,Belmont Loan Services,100.0,clean,0
LN100578,2026-05,Belmont Loan Services,100.0,clean,0
LN100578,2026-06,Belmont Loan Services,88.0,watch,2
LN100579,2023-11,Arcadia Capital Servicing,97.0,clean,1
LN100579,2023-12,Arcadia Capital Servicing,100.0,clean,0
LN100579,2024-01,Arcadia Capital Servicing,90.0,watch,2
LN100579,2024-02,Arcadia Capital Servicing,100.0,clean,0
LN100579,2024-03,Arcadia Capital Servicing,100.0,clean,0
LN100579,2024-04,Arcadia Capital Servicing,91.0,clean,2
LN100579,2024-05,Arcadia Capital Servicing,100.0,clean,0
LN100579,2024-06,Arcadia Capital Servicing,93.0,clean,1
LN100579,2024-07,Arcadia Capital Servicing,97.0,clean,1
LN100579,2024-08,Arcadia Capital Servicing,100.0,clean,0
LN100579,2024-09,Arcadia Capital Servicing,100.0,clean,0
LN100579,2024-10,Arcadia Capital Servicing,97.0,clean,1
LN100579,2024-11,Arcadia Capital Servicing,97.0,clean,1
LN100579,2024-12,Arcadia Capital Servicing,97.0,clean,1
LN100579,2025-01,Arcadia Capital Servicing,100.0,clean,0
LN100579,2025-02,Arcadia Capital Servicing,100.0,clean,0
LN100579,2025-03,Arcadia Capital Servicing,91.0,clean,1
LN100579,2025-04,Arcadia Capital Servicing,97.0,clean,1
LN100579,2025-05,Arcadia Capital Servicing,100.0,clean,0
LN100579,2025-06,Arcadia Capital Servicing,97.0,clean,1
LN100579,2025-07,Arcadia Capital Servicing,100.0,clean,0
LN100579,2025-08,Arcadia Capital Servicing,97.0,clean,1
LN100579,2025-09,Arcadia Capital Servicing,97.0,clean,1
LN100579,2025-10,Arcadia Capital Servicing,90.0,watch,2
LN100579,2025-11,Arcadia Capital Servicing,100.0,clean,0
LN100579,2025-12,Arcadia Capital Servicing,97.0,clean,1
LN100579,2026-01,Arcadia Capital Servicing,97.0,clean,1
LN100579,2026-02,Arcadia Capital Servicing,100.0,clean,0
LN100579,2026-03,Arcadia Capital Servicing,97.0,clean,1
LN100579,2026-04,Arcadia Capital Servicing,97.0,clean,1
LN100579,2026-05,Arcadia Capital Servicing,100.0,clean,0
LN100579,2026-06,Arcadia Capital Servicing,97.0,clean,1
LN100580,2022-01,Arcadia Capital Servicing,97.0,clean,1
LN100580,2022-02,Arcadia Capital Servicing,97.0,clean,1
LN100580,2022-03,Arcadia Capital Servicing,97.0,clean,1
LN100580,2022-04,Arcadia Capital Servicing,97.0,clean,1
LN100580,2022-05,Arcadia Capital Servicing,97.0,clean,1
LN100580,2022-06,Arcadia Capital Servicing,100.0,clean,0
LN100580,2022-07,Arcadia Capital Servicing,97.0,clean,1
LN100580,2022-08,Arcadia Capital Servicing,97.0,clean,1
LN100580,2022-09,Arcadia Capital Servicing,80.0,watch,2
LN100580,2022-10,Arcadia Capital Servicing,100.0,clean,0
LN100580,2022-11,Arcadia Capital Servicing,100.0,clean,0
LN100580,2022-12,Arcadia Capital Servicing,80.0,watch,2
LN100580,2023-01,Arcadia Capital Servicing,88.0,watch,2
LN100580,2023-02,Arcadia Capital Servicing,97.0,clean,1
LN100580,2023-03,Arcadia Capital Servicing,100.0,clean,0
LN100580,2023-04,Arcadia Capital Servicing,97.0,clean,1
LN100580,2023-05,Arcadia Capital Servicing,97.0,clean,1
LN100580,2023-06,Arcadia Capital Servicing,100.0,clean,0
LN100580,2023-07,Arcadia Capital Servicing,97.0,clean,1
LN100580,2023-08,Arcadia Capital Servicing,100.0,clean,0
LN100580,2023-09,Arcadia Capital Servicing,100.0,clean,0
LN100580,2023-10,Arcadia Capital Servicing,97.0,clean,1
LN100580,2023-11,Arcadia Capital Servicing,100.0,clean,0
LN100580,2023-12,Arcadia Capital Servicing,97.0,clean,1
LN100580,2024-01,Arcadia Capital Servicing,100.0,clean,0
LN100580,2024-02,Arcadia Capital Servicing,97.0,clean,1
LN100580,2024-03,Arcadia Capital Servicing,97.0,clean,1
LN100580,2024-04,Arcadia Capital Servicing,97.0,clean,1
LN100580,2024-05,Arcadia Capital Servicing,97.0,clean,1
LN100580,2024-06,Arcadia Capital Servicing,100.0,clean,0
LN100580,2024-07,Arcadia Capital Servicing,100.0,clean,0
LN100580,2024-08,Arcadia Capital Servicing,87.0,watch,1
LN100580,2024-09,Arcadia Capital Servicing,97.0,clean,1
LN100580,2024-10,Arcadia Capital Servicing,100.0,clean,0
LN100580,2024-11,Arcadia Capital Servicing,97.0,clean,1
LN100580,2024-12,Arcadia Capital Servicing,100.0,clean,0
LN100580,2025-01,Arcadia Capital Servicing,90.0,watch,2
LN100580,2025-02,Arcadia Capital Servicing,89.0,watch,1
LN100580,2025-03,Arcadia Capital Servicing,97.0,clean,1
LN100580,2025-04,Arcadia Capital Servicing,97.0,clean,1
LN100580,2025-05,Arcadia Capital Servicing,100.0,clean,0
LN100580,2025-06,Arcadia Capital Servicing,97.0,clean,1
LN100580,2025-07,Arcadia Capital Servicing,97.0,clean,1
LN100580,2025-08,Arcadia Capital Servicing,97.0,clean,1
LN100580,2025-09,Arcadia Capital Servicing,97.0,clean,1
LN100580,2025-10,Arcadia Capital Servicing,97.0,clean,1
LN100580,2025-11,Arcadia Capital Servicing,97.0,clean,1
LN100580,2025-12,Arcadia Capital Servicing,97.0,clean,1
LN100580,2026-01,Arcadia Capital Servicing,87.0,watch,1
LN100580,2026-02,Arcadia Capital Servicing,97.0,clean,1
LN100580,2026-03,Arcadia Capital Servicing,100.0,clean,0
LN100580,2026-04,Arcadia Capital Servicing,100.0,clean,0
LN100580,2026-05,Arcadia Capital Servicing,100.0,clean,0
LN100580,2026-06,Arcadia Capital Servicing,97.0,clean,1
LN100581,2021-03,Belmont Loan Services,88.0,watch,2
LN100581,2021-04,Belmont Loan Services,97.0,clean,1
LN100581,2021-05,Belmont Loan Services,97.0,clean,1
LN100581,2021-06,Belmont Loan Services,97.0,clean,1
LN100581,2021-07,Belmont Loan Services,97.0,clean,1
LN100581,2021-08,Belmont Loan Services,97.0,clean,1
LN100581,2021-09,Belmont Loan Services,100.0,clean,0
LN100581,2021-10,Belmont Loan Services,97.0,clean,1
LN100581,2021-11,Belmont Loan Services,91.0,clean,1
LN100581,2021-12,Belmont Loan Services,97.0,clean,1
LN100581,2022-01,Belmont Loan Services,97.0,clean,1
LN100581,2022-02,Belmont Loan Services,88.0,watch,2
LN100581,2022-03,Belmont Loan Services,97.0,clean,1
LN100581,2022-04,Belmont Loan Services,100.0,clean,0
LN100581,2022-05,Belmont Loan Services,100.0,clean,0
LN100581,2022-06,Belmont Loan Services,97.0,clean,1
LN100581,2022-07,Belmont Loan Services,97.0,clean,1
LN100581,2022-08,Belmont Loan Services,90.0,watch,2
LN100581,2022-09,Belmont Loan Services,100.0,clean,0
LN100581,2022-10,Belmont Loan Services,97.0,clean,1
LN100581,2022-11,Belmont Loan Services,97.0,clean,1
LN100581,2022-12,Belmont Loan Services,100.0,clean,0
LN100581,2023-01,Belmont Loan Services,97.0,clean,1
LN100581,2023-02,Belmont Loan Services,100.0,clean,0
LN100581,2023-03,Belmont Loan Services,100.0,clean,0
LN100581,2023-04,Belmont Loan Services,94.0,clean,1
LN100581,2023-05,Belmont Loan Services,97.0,clean,1
LN100581,2023-06,Belmont Loan Services,97.0,clean,1
LN100581,2023-07,Belmont Loan Services,100.0,clean,0
LN100581,2023-08,Belmont Loan Services,100.0,clean,0
LN100581,2023-09,Belmont Loan Services,100.0,clean,0
LN100581,2023-10,Belmont Loan Services,97.0,clean,1
LN100581,2023-11,Belmont Loan Services,97.0,clean,1
LN100581,2023-12,Belmont Loan Services,97.0,clean,1
LN100581,2024-01,Belmont Loan Services,100.0,clean,0
LN100581,2024-02,Belmont Loan Services,100.0,clean,0
LN100581,2024-03,Belmont Loan Services,97.0,clean,1
LN100581,2024-04,Belmont Loan Services,97.0,clean,1
LN100581,2024-05,Belmont Loan Services,97.0,clean,1
LN100581,2024-06,Belmont Loan Services,100.0,clean,0
LN100581,2024-07,Belmont Loan Services,100.0,clean,0
LN100581,2024-08,Belmont Loan Services,100.0,clean,0
LN100581,2024-09,Belmont Loan Services,91.0,clean,1
LN100581,2024-10,Belmont Loan Services,88.0,watch,2
LN100582,2019-01,Arcadia Capital Servicing,97.0,clean,1
LN100582,2019-02,Arcadia Capital Servicing,88.0,watch,2
LN100582,2019-03,Arcadia Capital Servicing,86.0,watch,2
LN100582,2019-04,Arcadia Capital Servicing,97.0,clean,1
LN100582,2019-05,Arcadia Capital Servicing,88.0,watch,2
LN100582,2019-06,Arcadia Capital Servicing,97.0,clean,1
LN100582,2019-07,Arcadia Capital Servicing,97.0,clean,1
LN100582,2019-08,Arcadia Capital Servicing,97.0,clean,1
LN100582,2019-09,Arcadia Capital Servicing,88.0,watch,2
LN100582,2019-10,Arcadia Capital Servicing,97.0,clean,1
LN100582,2019-11,Arcadia Capital Servicing,97.0,clean,1
LN100582,2019-12,Arcadia Capital Servicing,100.0,clean,0
LN100582,2020-01,Arcadia Capital Servicing,100.0,clean,0
LN100582,2020-02,Arcadia Capital Servicing,97.0,clean,1
LN100582,2020-03,Arcadia Capital Servicing,97.0,clean,1
LN100582,2020-04,Arcadia Capital Servicing,97.0,clean,1
LN100582,2020-05,Arcadia Capital Servicing,97.0,clean,1
LN100582,2020-06,Arcadia Capital Servicing,100.0,clean,0
LN100582,2020-07,Arcadia Capital Servicing,97.0,clean,1
LN100582,2020-08,Arcadia Capital Servicing,100.0,clean,0
LN100582,2020-09,Arcadia Capital Servicing,87.0,watch,1
LN100582,2020-10,Arcadia Capital Servicing,97.0,clean,1
LN100582,2020-11,Arcadia Capital Servicing,97.0,clean,1
LN100582,2020-12,Arcadia Capital Servicing,90.0,watch,2
LN100582,2021-01,Arcadia Capital Servicing,97.0,clean,1
LN100582,2021-02,Arcadia Capital Servicing,77.0,watch,2
LN100582,2021-03,Arcadia Capital Servicing,97.0,clean,1
LN100582,2021-04,Arcadia Capital Servicing,100.0,clean,0
LN100582,2021-05,Arcadia Capital Servicing,100.0,clean,0
LN100583,2020-12,Pioneer Mortgage Ops,97.0,clean,1
LN100583,2021-01,Pioneer Mortgage Ops,97.0,clean,1
LN100584,2019-11,Northgate Servicing,97.0,clean,1
LN100584,2019-12,Northgate Servicing,97.0,clean,1
LN100584,2020-01,Northgate Servicing,97.0,clean,1
LN100584,2020-02,Northgate Servicing,97.0,clean,1
LN100584,2020-03,Northgate Servicing,97.0,clean,1
LN100584,2020-04,Northgate Servicing,97.0,clean,1
LN100584,2020-05,Northgate Servicing,97.0,clean,1
LN100584,2020-06,Northgate Servicing,90.0,watch,2
LN100584,2020-07,Northgate Servicing,97.0,clean,1
LN100584,2020-08,Northgate Servicing,97.0,clean,1
LN100584,2020-09,Northgate Servicing,87.0,watch,1
LN100584,2020-10,Northgate Servicing,97.0,clean,1
LN100584,2020-11,Northgate Servicing,93.0,clean,1
LN100584,2020-12,Northgate Servicing,97.0,clean,1
LN100584,2021-01,Northgate Servicing,97.0,clean,1
LN100584,2021-02,Northgate Servicing,97.0,clean,1
LN100584,2021-03,Northgate Servicing,97.0,clean,1
LN100584,2021-04,Northgate Servicing,97.0,clean,1
LN100584,2021-05,Northgate Servicing,97.0,clean,1
LN100584,2021-06,Northgate Servicing,97.0,clean,1
LN100584,2021-07,Northgate Servicing,97.0,clean,1
LN100584,2021-08,Northgate Servicing,100.0,clean,0
LN100584,2021-09,Northgate Servicing,97.0,clean,1
LN100584,2021-10,Northgate Servicing,90.0,watch,2
LN100584,2021-11,Northgate Servicing,80.0,watch,3
LN100584,2021-12,Northgate Servicing,97.0,clean,1
LN100584,2022-01,Northgate Servicing,100.0,clean,0
LN100584,2022-02,Northgate Servicing,97.0,clean,1
LN100584,2022-03,Northgate Servicing,97.0,clean,1
